timestamp,price,volume,datetime,coin,rsi_14,sma_7d,sma_30d,bb_high,bb_low,volatility_stdev_24h
1767020484160,87325.3631,47578039862.0239,2025-12-29 15:01:24.160,bitcoin,,,,,,
1767024150037,87596.1266,49682447225.8233,2025-12-29 16:02:30.037,bitcoin,,,,,,
1767027757526,87568.1021,50858834852.9038,2025-12-29 17:02:37.526,bitcoin,,,,,,
1767031264007,87722.4864,51748864907.1525,2025-12-29 18:01:04.007,bitcoin,,,,,,
1767035038832,87356.6697,51827962372.5298,2025-12-29 19:03:58.832,bitcoin,,,,,,
1767038505890,87250.6665,52288879781.8317,2025-12-29 20:01:45.890,bitcoin,,,,,,
1767042109489,87165.5716,53688066645.3819,2025-12-29 21:01:49.489,bitcoin,,,,,,
1767045730685,87220.8337,53760384197.1603,2025-12-29 22:02:10.685,bitcoin,,,,,,
1767049314907,87283.3133,54117930688.9314,2025-12-29 23:01:54.907,bitcoin,,,,,,
1767052952239,87154.6824,53486264296.6385,2025-12-30 00:02:32.239,bitcoin,,,,,,
1767056489193,87143.4299,52808342195.1096,2025-12-30 01:01:29.193,bitcoin,,,,,,
1767060114278,87177.5838,51524196791.2902,2025-12-30 02:01:54.278,bitcoin,,,,,,
1767063714745,86979.2638,49339041125.2335,2025-12-30 03:01:54.745,bitcoin,,,,,,
1767067290270,87265.1746,47009573005.5173,2025-12-30 04:01:30.270,bitcoin,49.1743,,,,,
1767071030610,87209.2155,44573267617.8552,2025-12-30 05:03:50.610,bitcoin,46.7791,,,,,
1767074502475,87121.054,42762653487.2433,2025-12-30 06:01:42.475,bitcoin,43.2083,,,,,
1767078189469,87304.9758,42512134414.0799,2025-12-30 07:03:09.469,bitcoin,51.522,,,,,
1767081693003,87385.2,41903416050.2038,2025-12-30 08:01:33.003,bitcoin,54.6411,,,,,
1767085406652,87741.1086,42004838984.6447,2025-12-30 09:03:26.652,bitcoin,65.306,,,,,
1767088999122,87961.6182,39009671980.5086,2025-12-30 10:03:19.122,bitcoin,70.0107,,,87830.3703,86862.8737,
1767092549749,87819.062,37753612959.0272,2025-12-30 11:02:29.749,bitcoin,63.9712,,,87896.7825,86845.8314,
1767096184250,87856.1186,38022373669.5222,2025-12-30 12:03:04.250,bitcoin,64.8207,,,87943.1878,86825.4252,
1767099685721,87907.9647,35441021111.4632,2025-12-30 13:01:25.721,bitcoin,66.0277,,,88000.6999,86801.8994,
1767103447453,87925.5011,35069515365.1147,2025-12-30 14:04:07.453,bitcoin,66.447,,,88038.502,86784.3988,303.2725
1767106907739,88830.0207,36277711355.2329,2025-12-30 15:01:47.739,bitcoin,80.0948,,,88364.5236,86605.7123,414.6764
1767110478251,88957.4365,37118677233.6276,2025-12-30 16:01:18.251,bitcoin,81.2516,,,88650.6298,86490.2831,510.7037
1767114106525,88679.1315,39410846136.0381,2025-12-30 17:01:46.525,bitcoin,71.4797,,,88810.9999,86481.2689,559.9723
1767117702983,88280.1978,40120085383.2777,2025-12-30 18:01:42.983,bitcoin,60.2869,,,88878.0514,86520.1539,576.5698
1767121255325,88222.7796,40600377205.7486,2025-12-30 19:00:55.325,bitcoin,58.8584,,,88929.8688,86562.2831,586.1363
1767124826714,88144.6551,39920310527.0305,2025-12-30 20:00:26.714,bitcoin,56.8833,,,88958.927,86632.2221,587.392
1767128523157,87820.9922,39772182671.7016,2025-12-30 21:02:03.157,bitcoin,49.4761,,,88953.6718,86705.2336,576.7338
1767132051209,88176.7641,39602042807.7486,2025-12-30 22:00:51.209,bitcoin,56.224,,,88971.6679,86787.1556,573.4271
1767135745807,88352.7042,39902723955.9167,2025-12-30 23:02:25.807,bitcoin,59.131,,,88976.1441,86920.0234,575.9563
1767139349581,88363.7222,39887379620.6364,2025-12-31 00:02:29.581,bitcoin,59.3132,,,88996.0459,87009.9764,569.0688
1767142951276,88155.4353,39790927166.1288,2025-12-31 01:02:31.276,bitcoin,54.3775,,,88975.4108,87125.2335,550.9142
1767146488736,88543.7399,40445260471.0209,2025-12-31 02:01:28.736,bitcoin,60.9085,,,88964.9806,87277.9322,543.3834
1767150174500,88621.1107,40043580835.0088,2025-12-31 03:02:54.500,bitcoin,62.0735,,,88968.8089,87405.7174,517.4755
1767153740810,88333.3584,39148084943.112,2025-12-31 04:02:20.810,bitcoin,55.4542,,,88925.6352,87543.707,494.5398
1767157424739,88272.1097,39037033674.8082,2025-12-31 05:03:44.739,bitcoin,54.131,,,88914.0391,87608.4032,460.384
1767160880853,88354.9861,39155690773.7163,2025-12-31 06:01:20.853,bitcoin,55.6723,,,88919.9747,87641.8043,410.6955
1767164485872,88401.758,38712027086.4939,2025-12-31 07:01:25.872,bitcoin,56.5594,,,88914.4244,87705.6242,369.5523
1767168216221,88536.6373,38950306502.8073,2025-12-31 08:03:36.221,bitcoin,59.1014,,,88918.2741,87769.8264,330.0702
1767171699761,88322.5941,35208558669.4044,2025-12-31 09:01:39.761,bitcoin,53.7284,,,88903.3649,87826.1986,311.0592
1767175251307,88584.3736,37614621698.7339,2025-12-31 10:00:51.307,bitcoin,58.6765,,,88904.4613,87890.9894,308.8759
1767178821886,88627.5755,37835317241.8058,2025-12-31 11:00:21.886,bitcoin,59.4472,,,88866.7292,87908.477,296.7458
1767182460366,88880.0118,37819836244.157,2025-12-31 12:01:00.366,bitcoin,63.7067,,,88845.3086,87922.1551,297.0579
1767186066336,88672.8343,38120921013.2784,2025-12-31 13:01:06.336,bitcoin,58.2949,,,88844.1952,87922.6388,284.1438
1767189690682,88871.8216,37693447124.3408,2025-12-31 14:01:30.682,bitcoin,61.6634,,,88917.3724,87908.624,278.2562
1767193285366,88341.7805,37256440887.0438,2025-12-31 15:01:25.366,bitcoin,50.0638,,,88916.9739,87920.9226,267.5643
1767196935602,87934.37,37291641662.8366,2025-12-31 16:02:15.602,bitcoin,43.3186,,,88937.1146,87879.7534,262.7081
1767200538774,87526.2422,36618304671.6715,2025-12-31 17:02:18.774,bitcoin,37.8212,,,88998.0716,87789.3214,309.8015
1767204135109,87547.3432,36494709996.9706,2025-12-31 18:02:15.109,bitcoin,38.2575,,,89065.9004,87658.5505,350.2154
1767207683528,87611.8787,36281568101.2119,2025-12-31 19:01:23.528,bitcoin,39.6521,,,89101.2358,87549.1325,378.4306
1767211333209,87409.5596,36506365611.0108,2025-12-31 20:02:13.209,bitcoin,36.8425,,,89149.5589,87405.3932,418.4722
1767214853692,87528.9435,37167663304.7973,2025-12-31 21:00:53.692,bitcoin,39.5638,,,89176.5734,87315.7295,435.714
1767218518520,87688.5974,37089741392.7725,2025-12-31 22:01:58.520,bitcoin,43.0949,,,89153.57,87253.2187,450.3719
1767222107574,87568.1931,37803301130.7525,2025-12-31 23:01:47.574,bitcoin,41.1426,,,89119.0181,87182.4788,469.0463
1767225702533,87517.2715,37064742379.6505,2026-01-01 00:01:42.533,bitcoin,40.3108,,,89112.1793,87107.7088,487.3369
1767229306117,87678.3435,36992184825.0185,2026-01-01 01:01:46.117,bitcoin,44.1565,,,89096.5954,87063.9162,497.1843
1767232905093,87805.1099,37020105748.0316,2026-01-01 02:01:45.093,bitcoin,47.0481,,,89067.6355,87037.8884,493.9981
1767236544022,87762.4359,36274394795.1793,2026-01-01 03:02:24.022,bitcoin,46.1812,,,89029.9436,87011.6481,486.3977
1767240145274,87707.3511,35886662447.3953,2026-01-01 04:02:25.274,bitcoin,45.0279,,,88968.2365,86990.4266,488.6694
1767243821111,87483.8974,36833493710.4897,2026-01-01 05:03:41.111,bitcoin,40.5984,,,88935.6071,86939.1863,499.3238
1767247272847,87562.875,35603995995.8792,2026-01-01 06:01:12.847,bitcoin,42.7423,,,88850.8564,86921.7872,502.0566
1767250965421,87519.9451,35276971007.8995,2026-01-01 07:02:45.421,bitcoin,41.858,,,88744.731,86917.1495,502.2807
1767254485731,87491.8322,35792807555.9298,2026-01-01 08:01:25.731,bitcoin,41.256,,,88548.0627,86974.9999,494.0202
1767258149368,87630.119,35480164563.6383,2026-01-01 09:02:29.368,bitcoin,45.4145,,,88376.5674,87042.2236,488.5722
1767261693608,87741.7274,35053339375.2163,2026-01-01 10:01:33.608,bitcoin,48.5784,,,88055.7672,87250.0144,464.9361
1767265456306,87725.972,33250599534.5626,2026-01-01 11:04:16.306,bitcoin,48.1541,,,87876.4065,87367.7943,433.7357
1767268898851,87884.1998,32834422253.443,2026-01-01 12:01:38.851,bitcoin,52.6292,,,87862.2504,87376.9333,368.7205
1767272601901,87798.233,32226022820.2199,2026-01-01 13:03:21.901,bitcoin,50.099,,,87883.7569,87382.6259,313.5554
1767276149117,87773.2341,31417916485.6391,2026-01-01 14:02:29.117,bitcoin,49.3559,,,87898.8896,87390.0823,196.9835
1767279632892,87843.3435,29631685949.6199,2026-01-01 15:00:32.892,bitcoin,51.5274,,,87924.1668,87387.9516,142.5678
1767283349427,87902.034,26992240392.2848,2026-01-01 16:02:29.427,bitcoin,53.3313,,,87944.1306,87417.2353,139.9502
1767286888455,87874.0829,24483088240.9896,2026-01-01 17:01:28.455,bitcoin,52.3324,,,87964.5655,87431.3143,144.0387
1767290560405,88226.7699,23816632895.8267,2026-01-01 18:02:40.405,bitcoin,62.003,,,88077.1377,87372.5593,181.087
1767294068907,88064.1599,23411698782.8895,2026-01-01 19:01:08.907,bitcoin,56.3288,,,88123.4999,87375.7938,194.8205
1767297640780,88231.0409,22450235743.3973,2026-01-01 20:00:40.780,bitcoin,60.3401,,,88197.9124,87372.7582,210.1676
1767301342807,88150.3516,21362097769.6717,2026-01-01 21:02:22.807,bitcoin,57.5859,,,88247.5128,87370.3586,219.757
1767304852163,88268.1294,20325891680.2362,2026-01-01 22:00:52.163,bitcoin,60.4254,,,88314.1394,87350.034,240.557
1767308551918,88587.349,20927913343.2862,2026-01-01 23:02:31.918,bitcoin,66.8945,,,88455.298,87291.3667,283.8369
1767312001054,88727.67,21163124465.2058,2026-01-02 00:00:01.054,bitcoin,69.2723,,,88608.9957,87239.7009,327.6183
1767315745056,88737.7825,22068741801.4871,2026-01-02 01:02:25.056,bitcoin,69.4426,,,88726.3365,87247.7487,366.4616
1767319312284,88526.4889,20922512170.5235,2026-01-02 02:01:52.284,bitcoin,61.7412,,,88783.2118,87287.2348,384.2828
1767322919465,88496.2489,22070852419.1723,2026-01-02 03:01:59.465,bitcoin,60.7036,,,88818.4509,87349.626,396.2602
1767326517006,88979.0518,23233775008.1827,2026-01-02 04:01:57.006,bitcoin,69.513,,,88937.7014,87379.0974,438.4662
1767330076626,88532.3567,22885187086.0918,2026-01-02 05:01:16.626,bitcoin,56.821,,,88959.3711,87447.6515,431.6744
1767333789891,88637.9034,23323821599.7062,2026-01-02 06:03:09.891,bitcoin,58.7381,,,88995.5705,87501.0697,429.8516
1767337319219,88861.2075,23813645427.4705,2026-01-02 07:01:59.219,bitcoin,62.5286,,,89057.4463,87552.7174,432.9673
1767340907301,88765.5074,23567356767.2714,2026-01-02 08:01:47.301,bitcoin,59.9853,,,89100.9818,87597.3127,420.8603
1767344429019,88990.4711,24562939472.5371,2026-01-02 09:00:29.019,bitcoin,63.7209,,,89165.4618,87652.0566,425.5302
1767348082740,89355.7741,26497047769.0658,2026-01-02 10:01:22.740,bitcoin,68.8123,,,89291.7167,87684.0556,458.8423
1767351823749,89510.6619,29329581771.0054,2026-01-02 11:03:43.749,bitcoin,70.6906,,,89434.0794,87708.4247,492.8678
1767355379856,89400.1175,30295371690.2413,2026-01-02 12:02:59.856,bitcoin,67.5632,,,89523.5738,87768.7388,514.2985
1767358851086,89325.1,30488560722.6675,2026-01-02 13:00:51.086,bitcoin,65.4472,,,89568.2837,87869.1305,516.8554
1767362554784,89417.4705,31190300024.6042,2026-01-02 14:02:34.784,bitcoin,66.825,,,89648.2171,87908.2672,515.1207
1767366091508,89598.2786,34994480560.0885,2026-01-02 15:01:31.508,bitcoin,69.3972,,,89730.0655,87979.8307,521.3226
1767369707326,89512.1502,38825029314.947,2026-01-02 16:01:47.326,bitcoin,66.7425,,,89789.6061,88048.401,515.6922
1767373324188,90158.9923,44263890353.2897,2026-01-02 17:02:04.188,bitcoin,74.6009,,,89971.7757,88067.0954,550.4662
1767376919500,90290.5307,46618849860.3759,2026-01-02 18:01:59.500,bitcoin,75.8506,,,90158.0021,88083.1092,603.067
1767380519616,89625.9186,47973228304.526,2026-01-02 19:01:59.616,bitcoin,59.8325,,,90201.9137,88143.0546,585.8148
1767384106846,89894.2842,49489042654.296,2026-01-02 20:01:46.846,bitcoin,63.2109,,,90284.7325,88176.8971,585.7414
1767387709495,89615.7609,50744849648.6821,2026-01-02 21:01:49.495,bitcoin,57.7793,,,90315.8932,88233.5343,558.4128
1767391302613,90048.0886,51209467072.0502,2026-01-02 22:01:42.613,bitcoin,63.0821,,,90384.5034,88317.0841,553.1297
1767394914775,90224.9985,51879205861.923,2026-01-02 23:01:54.775,bitcoin,65.0183,,,90459.7121,88414.7503,570.7327
1767398492089,89926.2792,50705395175.7333,2026-01-03 00:01:32.089,bitcoin,59.3575,,,90505.5445,88463.6407,570.7908
1767402066694,90108.7828,50415978742.6215,2026-01-03 01:01:06.694,bitcoin,61.5595,,,90519.4806,88607.3472,575.3064
1767405693069,90137.6452,50299267697.1358,2026-01-03 02:01:33.069,bitcoin,61.911,,,90525.0834,88751.7186,561.7614
1767409324964,90293.9183,50274553691.6828,2026-01-03 03:02:04.964,bitcoin,63.8389,,,90564.913,88855.1601,545.106
1767412864267,90284.7837,48905934979.5296,2026-01-03 04:01:04.267,bitcoin,63.6361,,,90557.6036,89014.3971,550.7266
1767416512267,90093.1409,49653194415.7588,2026-01-03 05:01:52.267,bitcoin,59.3754,,,90530.7036,89151.5641,509.1554
1767420071500,89990.9376,46580134167.7162,2026-01-03 06:01:11.500,bitcoin,57.1767,,,90527.755,89218.029,462.7072
1767423629005,89823.9714,46651455642.8021,2026-01-03 07:00:29.005,bitcoin,53.6796,,,90522.6714,89254.4436,424.6133
1767427274928,89537.6258,50023976768.7667,2026-01-03 08:01:14.928,bitcoin,48.2312,,,90510.9223,89279.9435,371.3976
1767430903965,89675.1773,50552321214.2907,2026-01-03 09:01:43.965,bitcoin,50.8138,,,90480.6059,89345.2676,330.691
1767434516889,89804.0818,49224004762.7807,2026-01-03 10:01:56.889,bitcoin,53.1715,,,90455.7424,89408.7923,315.2092
1767438121572,89769.0176,46825079286.4798,2026-01-03 11:02:01.572,bitcoin,52.4353,,,90447.5143,89434.0943,307.5864
1767441698703,89687.8188,45633628210.826,2026-01-03 12:01:38.703,bitcoin,50.6849,,,90431.768,89467.4074,294.346
1767445226122,89936.6746,45636799339.0552,2026-01-03 13:00:26.122,bitcoin,55.579,,,90410.9831,89465.9606,270.784
1767448820804,89926.8651,44852421253.8564,2026-01-03 14:00:20.804,bitcoin,55.3458,,,90364.3406,89476.2365,251.0521
1767452512488,90039.7735,41192871211.6377,2026-01-03 15:01:52.488,bitcoin,57.5531,,,90366.4153,89515.5473,242.8588
1767456053288,89924.0918,37423465094.6052,2026-01-03 16:00:53.288,bitcoin,54.5765,,,90367.4494,89517.4939,225.7279
1767459709868,90109.3551,32450811623.1511,2026-01-03 17:01:49.868,bitcoin,58.2964,,,90370.13,89564.1727,223.9578
1767463282872,90040.1906,28133398648.5403,2026-01-03 18:01:22.872,bitcoin,56.4382,,,90369.4325,89564.0805,212.9033
1767466882405,90090.6221,26523943793.1397,2026-01-03 19:01:22.405,bitcoin,57.5019,,,90349.5221,89570.5532,204.2124
1767470494895,90070.7893,25160274088.4352,2026-01-03 20:01:34.895,bitcoin,56.9133,,,90359.3276,89575.1987,205.0075
1767474109732,90292.448,23759935418.8905,2026-01-03 21:01:49.732,bitcoin,61.6394,,,90389.3879,89563.5049,201.3863
1767477705858,90458.1672,23816776747.8915,2026-01-03 22:01:45.858,bitcoin,64.7523,,,90451.5012,89533.4439,222.5312
1767481268222,90546.2337,23456761212.7373,2026-01-03 23:01:08.222,bitcoin,66.3166,,,90508.305,89501.8716,244.5755
1767484931121,90593.8544,23480735292.7611,2026-01-04 00:02:11.121,bitcoin,67.1651,,,90573.6738,89467.4098,269.6885
1767488524633,91321.0347,26440489141.8843,2026-01-04 01:02:04.633,bitcoin,76.7835,,,90874.4515,89289.4215,374.1682
1767492090192,91123.7009,26965684516.302,2026-01-04 02:01:30.192,bitcoin,70.7286,,,91049.973,89227.1764,428.4509
1767495667790,91087.9917,26125878553.3879,2026-01-04 03:01:07.790,bitcoin,69.6582,,,91189.274,89214.2774,469.316
1767499249370,91203.9342,26462997094.8614,2026-01-04 04:00:49.370,bitcoin,71.1832,,,91314.6699,89255.5124,513.9448
1767502898535,91391.9498,26880298625.4933,2026-01-04 05:01:38.535,bitcoin,73.5084,,,91466.9168,89274.9427,566.3242
1767506497698,91391.7633,26415513750.8525,2026-01-04 06:01:37.698,bitcoin,73.5021,,,91599.2861,89301.3416,607.1773
1767510100676,91311.3527,27618054370.4887,2026-01-04 07:01:40.676,bitcoin,70.6737,,,91690.0973,89364.7639,629.1166
1767513706849,91426.514,26688776554.1887,2026-01-04 08:01:46.849,bitcoin,72.3167,,,91772.9179,89455.8128,636.0984
1767517266743,91330.1956,27449786411.9625,2026-01-04 09:01:06.743,bitcoin,68.8428,,,91838.7944,89529.2884,636.1623
1767520801521,91369.7165,28187729844.6572,2026-01-04 10:00:01.521,bitcoin,69.4904,,,91892.8472,89619.5208,638.0514
1767524465531,91537.8889,28843585062.2132,2026-01-04 11:01:05.531,bitcoin,72.1438,,,91966.4855,89695.694,639.8288
1767528093876,91213.0996,29391625129.8507,2026-01-04 12:01:33.876,bitcoin,61.0932,,,91961.9197,89829.1606,612.6281
1767531712492,91113.9623,29726808378.4162,2026-01-04 13:01:52.492,bitcoin,58.1646,,,91952.2481,89939.2929,592.3831
1767535201475,91210.7323,29892573295.0305,2026-01-04 14:00:01.475,bitcoin,60.1716,,,91925.884,90082.7111,568.7211
1767538907283,91288.0271,30108925645.878,2026-01-04 15:01:47.283,bitcoin,61.75,,,91891.2855,90237.0501,548.9339
1767542507971,91264.4519,30128711315.336,2026-01-04 16:01:47.971,bitcoin,60.9565,,,91817.0594,90430.6425,513.011
1767546119460,91281.4427,30548195858.4039,2026-01-04 17:01:59.460,bitcoin,61.3421,,,91754.229,90592.3724,484.5549
1767549691758,91324.9523,30806363511.5377,2026-01-04 18:01:31.758,bitcoin,62.367,,,91698.5953,90734.6846,443.3131
1767553297215,91143.353,30962819026.9458,2026-01-04 19:01:37.215,bitcoin,55.7264,,,91620.529,90872.4628,393.3308
1767556852614,91104.3768,31808455989.0312,2026-01-04 20:00:52.614,bitcoin,54.3878,,,91508.9731,91035.071,327.2656
1767560494185,91276.9062,31886398131.9684,2026-01-04 21:01:34.185,bitcoin,59.074,,,91505.7195,91033.9117,273.9207
1767564097057,91220.3291,31524124806.2421,2026-01-04 22:01:37.057,bitcoin,57.0057,,,91502.193,91047.101,226.7357
1767567698788,91138.8365,30865979101.0227,2026-01-04 23:01:38.788,bitcoin,54.0692,,,91497.3532,91057.0253,178.2023
1767571307527,91373.2159,31050236622.949,2026-01-05 00:01:47.527,bitcoin,60.3891,,,91506.9147,91064.392,116.3101
1767574906821,92249.0493,31900645889.0979,2026-01-05 01:01:46.821,bitcoin,74.5058,,,91802.8256,90854.191,231.5858
1767578517478,92979.4239,35584498794.6626,2026-01-05 02:01:57.478,bitcoin,80.6871,,,92270.4888,90545.2938,409.2381
1767582105555,92999.327,37370110448.9682,2026-01-05 03:01:45.555,bitcoin,80.8235,,,92596.94,90387.6401,519.9751
1767585685636,92857.9726,37592656671.1419,2026-01-05 04:01:25.636,bitcoin,76.68,,,92817.6226,90310.1033,588.9905
1767589284447,92545.4921,37979359123.4966,2026-01-05 05:01:24.447,bitcoin,68.3393,,,92943.3176,90305.938,623.0384
1767592921542,92320.2975,38369211342.8012,2026-01-05 06:02:01.542,bitcoin,63.0193,,,93018.8944,90325.4193,639.3694
1767596580285,92474.8704,37855667497.4846,2026-01-05 07:03:00.285,bitcoin,65.0315,,,93108.3176,90329.6942,658.7633
1767600205950,92481.0339,37822738846.3491,2026-01-05 08:03:25.950,bitcoin,65.113,,,93189.1931,90375.6121,676.8396
1767603690252,92433.9452,37637200325.2671,2026-01-05 09:01:30.252,bitcoin,63.8877,,,93247.3925,90449.4111,687.1565
1767607266999,92641.7978,37303356884.3481,2026-01-05 10:01:06.999,bitcoin,66.8529,,,93327.5297,90512.3804,704.705
1767610808066,93060.2274,37218308562.0168,2026-01-05 11:00:08.066,bitcoin,71.8619,,,93468.0297,90549.1004,746.2969
1767614500773,93082.7561,37947872693.7202,2026-01-05 12:01:40.773,bitcoin,72.1063,,,93588.4434,90610.5171,771.3742
1767618076991,92817.5151,38137362572.7723,2026-01-05 13:01:16.991,bitcoin,64.9531,,,93646.8939,90705.6739,769.2074
1767621727345,92718.9478,38902030178.9424,2026-01-05 14:02:07.345,bitcoin,62.4728,89293.7024,,93680.2797,90811.6876,761.4666
1767625406439,93404.6093,42588058385.1274,2026-01-05 15:03:26.439,bitcoin,70.8201,89329.8884,,93784.3171,90933.7759,787.0932
1767628963541,93824.8337,46153268359.0638,2026-01-05 16:02:43.541,bitcoin,74.5556,89366.964,,93934.6021,91055.5366,830.6521
1767632500247,93681.9807,48887557667.5528,2026-01-05 17:01:40.247,bitcoin,71.2179,89403.3561,,94029.3167,91201.3294,849.3176
1767636232395,94174.3638,52523268520.2534,2026-01-05 18:03:52.395,bitcoin,75.3192,89441.7602,,94180.4291,91345.6205,893.2254
1767639696510,94420.7818,54065009146.9893,2026-01-05 19:01:36.510,bitcoin,77.0795,89483.8084,,94313.9737,91540.2704,926.6687
1767643291873,94264.9237,54990297975.6656,2026-01-05 20:01:31.873,bitcoin,73.5084,89525.56,,94381.1942,91762.2207,923.9984
1767646992114,94155.3579,58122218806.5269,2026-01-05 21:03:12.114,bitcoin,71.0175,89567.1658,,94500.4102,91833.6356,908.659
1767650528688,94154.5348,58955682135.815,2026-01-05 22:02:08.688,bitcoin,70.998,89608.4379,,94622.9578,91828.5991,871.0823
1767654081928,94172.1671,59612459834.4891,2026-01-05 23:01:21.928,bitcoin,71.1803,89649.443,,94736.0501,91832.7907,805.2538
1767657694948,93864.985,58399673888.7924,2026-01-06 00:01:34.948,bitcoin,63.6744,89689.3852,,94793.5814,91875.9607,724.5389
1767661309540,93832.2045,56318208661.854,2026-01-06 01:01:49.540,bitcoin,62.912,89729.1994,,94826.155,91972.0583,702.0311
1767664906838,93756.8691,52910551746.96,2026-01-06 02:01:46.838,bitcoin,61.1013,89768.3618,,94815.8005,92126.07,704.1993
1767668536251,93608.4928,51562377790.992,2026-01-06 03:02:16.251,bitcoin,57.586,89807.8215,,94792.9886,92262.2441,702.3909
1767672165418,93753.713,51881414007.4064,2026-01-06 04:02:45.418,bitcoin,60.0109,89846.4437,,94764.3346,92418.166,698.0838
1767675795021,93780.679,50580609412.6366,2026-01-06 05:03:15.021,bitcoin,60.463,89885.5596,,94706.1058,92611.0683,677.4228
1767679304476,93569.0271,50598906357.0313,2026-01-06 06:01:44.476,bitcoin,55.1897,89923.9404,,94644.9113,92764.9857,633.1146
1767682922282,93735.1076,51558584610.7686,2026-01-06 07:02:02.282,bitcoin,58.2656,89962.215,,94630.8944,92846.4905,595.0402
1767686595970,93211.3811,51788205743.3153,2026-01-06 08:03:15.970,bitcoin,47.2509,89996.8946,,94620.0065,92870.241,554.8917
1767690090827,93205.2959,51619254593.0413,2026-01-06 09:01:30.827,bitcoin,47.1394,90029.4195,,94570.8051,92958.2204,505.2355
1767693718045,93471.1947,51399687884.7917,2026-01-06 10:01:58.045,bitcoin,52.4228,90062.2146,,94467.7185,93136.5318,461.8856
1767697243049,93537.2108,50398946393.3082,2026-01-06 11:00:43.049,bitcoin,53.6612,90096.2512,,94460.8831,93156.6273,445.1352
1767701042682,93805.623,49813623640.567,2026-01-06 12:04:02.682,bitcoin,58.402,90131.665,,94459.8816,93155.7077,427.4263
1767704634693,93799.1309,49855225028.6272,2026-01-06 13:03:54.693,bitcoin,58.2468,90166.7314,,94463.213,93164.0913,383.5124
1767708103994,93698.2767,49436878169.9253,2026-01-06 14:01:43.994,bitcoin,55.7671,90201.0932,,94419.3734,93160.3223,315.5676
1767711652774,93752.2725,51163085060.6145,2026-01-06 15:00:52.774,bitcoin,56.8268,90230.3923,,94315.4396,93197.4051,305.0664
1767715325118,93430.0779,50240482962.4902,2026-01-06 16:02:05.118,bitcoin,49.2454,90257.0152,,94239.1951,93190.1651,314.2444
1767718871502,92619.8535,50532660002.4863,2026-01-06 17:01:11.502,bitcoin,36.1753,90280.4718,,94310.5325,92965.2772,394.0207
1767722632349,91544.954,53944606250.7553,2026-01-06 18:03:52.349,bitcoin,26.2293,90299.9049,,94606.0778,92408.7738,586.6355
1767726142059,91970.9083,54859208904.2857,2026-01-06 19:02:22.059,bitcoin,33.976,90322.2152,,94639.2895,92155.4362,652.6648
1767729675971,92063.8855,53165954963.4384,2026-01-06 20:01:15.971,bitcoin,35.5665,90345.544,,94657.0636,91957.5522,697.827
1767733359932,92443.6612,53512783038.292,2026-01-06 21:02:39.932,bitcoin,41.7402,90373.0598,,94615.064,91860.6974,708.6265
1767736870245,93250.3107,56801784628.136,2026-01-06 22:01:10.245,bitcoin,52.2135,90403.2595,,94569.1032,91856.0024,688.629
1767740532116,93215.1791,57449796899.4092,2026-01-06 23:02:12.116,bitcoin,51.7769,90432.2028,,94537.2567,91848.5175,664.9354
1767744137769,93646.7208,57507913450.9064,2026-01-07 00:02:17.769,bitcoin,56.5795,90463.6493,,94523.7647,91851.3103,658.1639
1767747755932,92759.0918,58417485373.0735,2026-01-07 01:02:35.932,bitcoin,46.3538,90491.052,,94456.0855,91816.8308,655.4109
1767751352523,92383.707,59691993852.4327,2026-01-07 02:02:32.523,bitcoin,42.8285,90513.9089,,94420.0511,91734.3332,667.6525
1767754935786,92911.4748,60454304464.709,2026-01-07 03:02:15.786,bitcoin,48.732,90539.4468,,94345.7465,91726.2745,663.2267
1767758492824,92753.6192,60676285386.5099,2026-01-07 04:01:32.824,bitcoin,47.1633,90565.7579,,94325.7956,91700.4492,654.8992
1767762232483,92604.476,60969314202.232,2026-01-07 05:03:52.483,bitcoin,45.6675,90591.5458,,94304.2602,91661.9026,646.2152
1767765640899,92479.1435,60935237674.9805,2026-01-07 06:00:40.899,bitcoin,44.3934,90616.0943,,94252.1189,91614.8389,647.0074
1767769364094,92593.3102,60738346813.0771,2026-01-07 07:02:44.094,bitcoin,45.8748,90641.044,,94182.4885,91590.0792,633.3746
1767773196925,92820.2193,59362302831.464,2026-01-07 08:06:36.925,bitcoin,48.7946,90666.5416,,94062.6858,91611.3415,631.7794
1767776659469,92639.9461,58859157730.858,2026-01-07 09:04:19.469,bitcoin,46.6418,90692.2401,,93924.248,91633.8608,632.3206
1767780030489,91646.6374,60376881309.5655,2026-01-07 10:00:30.489,bitcoin,36.9647,90710.4678,,93841.314,91511.6309,672.1922
1767783671802,91889.4006,61281704846.1522,2026-01-07 11:01:11.802,bitcoin,40.2287,90729.8835,,93685.4088,91481.2489,682.8829
1767787318003,92090.6686,61759569494.2456,2026-01-07 12:01:58.003,bitcoin,42.8699,90748.9945,,93566.0184,91466.6984,660.2558
1767790852493,91937.2838,61452489696.7581,2026-01-07 13:00:52.493,bitcoin,41.3696,90768.4258,,93560.2143,91404.2455,635.4691
1767794566252,92009.9064,61995673262.1281,2026-01-07 14:02:46.252,bitcoin,42.3975,90787.1048,,93519.7798,91491.1752,604.9052
1767798069074,91913.836,61510650219.3369,2026-01-07 15:01:09.074,bitcoin,41.3643,90808.3671,,93523.2275,91482.0203,562.3586
